EdgeID,SourceAccountId,TargetAccountId,Timestamp,Amount Sent,Sent Currency,Amount Received,Receiving Currency,Payment Format,Is Laundering
8818,13509,13510,670570,12944.06,0,12944.06,0,0,1
1713,3074,3075,670810,2118.57,1,2118.57,1,2,0
1860,3336,3337,670990,33.47,1,33.47,1,3,0
8105,12682,12683,670990,19401.24,1,19401.24,1,0,1
2026,3633,3634,671050,2879.69,2,2879.69,2,4,0
4749,18,8334,671110,18702.19,0,18702.19,0,3,0
1870,3353,3354,671230,74.55,0,74.55,0,2,0
9136,13882,7980,671230,13690.05,0,13690.05,0,0,1
2702,70,4814,671350,167.1,1,167.1,1,1,0
8801,13489,11236,671350,1606.6,0,1606.6,0,0,1
9147,13894,13895,671650,3720.16,13,3720.16,13,0,1
7151,11500,11501,671770,7594.5,1,7594.5,1,0,1
9146,13893,7232,671950,501228.21,8,501228.21,8,0,1
3275,5799,5800,672070,439.63,6,439.63,6,2,0
2221,3971,3972,672190,4012.78,1,4012.78,1,0,0
3395,6011,6012,672250,1198.96,1,1198.96,1,3,0
3081,5470,5471,672310,221.0,0,221.0,0,2,0
5927,9973,9999,672310,1349654.3,7,1349654.3,7,0,1
3875,6828,6829,672370,7.9e-5,10,7.9e-5,10,6,0
5149,9027,9028,672370,31227.92,7,31227.92,7,3,0
8513,13126,13127,672430,1456.49,0,1456.49,0,0,1
8209,11187,11184,672490,3220.99,9,3220.99,9,0,1
8256,12829,12830,672490,11974.4,1,11974.4,1,0,1
1051,1898,1899,672550,44.4,0,44.4,0,2,0
2888,1661,5141,672550,5049243.05,12,5049243.05,12,1,0
9144,13890,13891,672610,4917.8,1,4917.8,1,0,1
1348,2432,2432,672730,262.7,1,224.19,0,0,0
2609,70,4654,672730,194.83,1,194.83,1,3,0
2796,18,4981,672730,121.84,0,121.84,0,3,0
3591,6342,6343,672790,748.86,1,748.86,1,3,0
8701,13387,13385,672790,40846.31,11,40846.31,11,0,1
249,454,305,672850,5908.86,4,5908.86,4,3,0
8172,12749,12742,672850,2304.83,0,2304.83,0,0,1
3675,6490,6491,672910,33276.49,8,33276.49,8,2,0
233,427,428,672970,7360.25,9,7360.25,9,0,0
9041,13763,13762,672970,1391.2,0,1391.2,0,0,1
1178,2131,2132,673030,8657.46,3,8657.46,3,3,0
9145,70,13892,673030,139.42,1,139.42,1,3,1
7822,12318,12309,673150,4996.37,0,4996.37,0,0,1
1991,3569,3570,673270,1845.65,0,1845.65,0,0,0
9168,13924,13925,673330,13104.96,1,13104.96,1,0,1
9024,13743,13742,673450,16008.34,1,16008.34,1,0,1
7280,11647,11660,673570,9346.23,0,9346.23,0,0,1
9163,13918,13919,673570,1437.09,1,1437.09,1,0,1
6311,10478,10490,673630,4073.87,0,4073.87,0,0,1
8049,12607,12608,673750,24661169.24,5,24661169.24,5,0,1
8686,13370,13372,673870,14919.76,1,14919.76,1,0,1
7752,9108,9107,673930,48259.06,9,48259.06,9,0,1
9162,13916,13917,673930,3806.84,1,3806.84,1,0,1
9164,12783,12784,673990,2634.97,1,2634.97,1,0,1
9165,13920,11129,674050,420.37,0,420.37,0,0,1
9124,13868,13869,674110,9300.86,1,9300.86,1,0,1
2033,3644,3645,674230,26.4,0,26.4,0,3,0
8974,13686,13693,674230,1929.85,0,1929.85,0,0,1
7628,12082,12079,674290,16587.7,1,16587.7,1,0,1
8654,13335,13331,674350,12414.23,0,12414.23,0,0,1
8519,13135,13136,674470,14252.87,5,14252.87,5,0,1
7226,11591,11592,674530,14517.57,0,14517.57,0,0,1
7522,11970,11971,674530,17441.4,1,17441.4,1,0,1
754,1364,1365,674650,5745.65,12,5745.65,12,2,0
9167,1270,13923,674650,75.37,13,75.37,13,1,1
9166,13921,13922,674770,2560.23,0,2560.23,0,0,1
3880,6837,6838,674830,216.81,1,216.81,1,2,0
2060,3689,3690,674890,260.7,13,260.7,13,3,0
9185,13941,13942,675250,3294.41,1,3294.41,1,0,1
7228,11235,11594,675310,14905.3,0,14905.3,0,0,1
9184,70,13940,675370,237.33,1,237.33,1,2,1
1263,2281,2281,675550,72.34,0,84.77,1,0,0
9058,9276,9277,675670,17973.58,9,17973.58,9,0,1
9186,13943,13944,675670,2833.72,4,2833.72,4,0,1
8854,13563,13564,675730,13924.49,0,13924.49,0,0,1
5096,216,8933,675790,141.91,1,141.91,1,2,0
3132,5558,5559,676090,58867.19,3,58867.19,3,3,0
8154,12723,12731,676090,22304.22,13,22304.22,13,0,1
8221,12791,12792,676150,5977.73,0,5977.73,0,0,1
2915,2849,5184,676210,6.98,1,6.98,1,0,0
5613,9579,9597,676510,16239.6,1,16239.6,1,0,1
2035,3648,3649,676570,1411.31,0,1411.31,0,1,0
1478,2659,2660,676690,2594.34,1,2594.34,1,3,0
9187,13945,13946,676990,601.68,0,601.68,0,0,1
9193,1270,13956,676990,1980.07,13,1980.07,13,3,1
4761,70,8353,677050,18897.43,1,18897.43,1,3,0
9189,13949,13950,677110,32235.56,0,32235.56,0,0,1
9081,13809,13810,677230,12069.13,0,12069.13,0,0,1
460,839,840,677290,1657.89,6,1657.89,6,2,0
9188,13947,13948,677410,340.23,0,340.23,0,0,1
9191,13953,13954,677410,2703.06,4,2703.06,4,0,1
4541,7969,7970,677470,86.51,0,86.51,0,1,0
9190,13951,13952,677650,221776.89,8,221776.89,8,0,1
3268,2911,2912,677830,6830.27,11,6830.27,11,1,0
9194,745,13957,677890,0.009257,10,0.009257,10,6,1
374,680,681,677950,5611.29,0,5611.29,0,3,0
1971,3536,3537,678130,2198.68,4,2198.68,4,0,0
7281,11647,11661,678130,104813.46,1,104813.46,1,0,1
9192,454,13955,678130,1787.45,4,1787.45,4,2,1
4563,8007,8008,678310,132.58,4,132.58,4,3,0
1120,2026,2027,678370,3727.47,0,3727.47,0,2,0
2299,1303,1303,678610,3687.07,1,3687.07,1,3,0
9196,18,13960,678670,443.7,0,443.7,0,2,1
8460,13079,13080,678730,19707.31,1,19707.31,1,0,1
9198,13963,13964,678850,3002.49,0,3002.49,0,0,1
1318,70,2379,679150,1087.86,1,1087.86,1,3,0
9197,13961,13962,679270,1289.95,0,1289.95,0,0,1
9200,13967,13968,679330,1638.78,13,1638.78,13,0,1
9201,13969,13970,679390,14339.94,1,14339.94,1,0,1
9195,13958,13959,679690,2631.48,1,2631.48,1,0,1
9199,13965,13966,680050,16025.79,11,16025.79,11,0,1
3381,5988,5989,680410,228.04,1,228.04,1,2,0
313,570,571,680470,726.27,11,726.27,11,0,0
814,1475,1476,680470,1638.61,1,1638.61,1,0,0
8257,12830,12824,680590,10087.84,4,10087.84,4,0,1
1875,3363,3364,680650,226.46,9,226.46,9,0,0
9206,70,13977,680650,50.63,1,50.63,1,3,1
9205,13975,13976,680710,924.63,1,924.63,1,0,1
9211,13984,13985,680890,4013864.9,8,4013864.9,8,0,1
1,1,2,681010,360533.61,1,360533.61,1,1,0
9203,13972,13973,681130,4261.95,1,4261.95,1,0,1
9207,13978,13979,681130,1027.6,0,1027.6,0,0,1
9210,13982,13983,681130,2417.12,11,2417.12,11,0,1
1257,2270,2271,681250,110363.88,3,110363.88,3,2,0
2855,18,5086,681430,4050.34,0,4050.34,0,3,0
9208,9870,9871,681490,1284.62,0,1284.62,0,0,1
3636,6419,6420,681550,468163.95,2,468163.95,2,0,0
9209,13980,13981,681670,19907.15,0,19907.15,0,0,1
9212,13986,13987,681670,0.114769,10,0.114769,10,6,1
5057,8864,8865,681970,55.69,4,55.69,4,2,0
2536,4531,4531,682030,0.221236,10,0.221236,10,6,0
9204,70,13974,682090,1864.57,1,1864.57,1,2,1
2721,4848,4849,682150,1064.72,1,1064.72,1,3,0
1950,3500,3501,682210,98.01,1,98.01,1,2,0
9218,13996,13997,682210,1934.32,5,1934.32,5,0,1
8402,13004,13005,682330,3291.29,1,3291.29,1,0,1
1391,2508,2509,682510,6099.13,2,6099.13,2,2,0
9213,13988,13989,682510,2659.59,1,2659.59,1,0,1
9215,13991,13992,682630,42563.34,11,42563.34,11,0,1
9219,13998,13999,682870,7731.66,2,7731.66,2,0,1
8118,12700,12695,682930,15065.13,0,15065.13,0,0,1
2575,4595,4596,683050,53.4,1,53.4,1,0,0
9216,1585,13993,683170,35671.43,11,35671.43,11,2,1
9220,353,8528,683230,726.11,9,726.11,9,3,1
9214,18,13990,683290,248.53,0,248.53,0,2,1
9221,14000,14001,683530,0.195718,10,0.195718,10,6,1
4599,8073,8074,683590,1301.55,6,1301.55,6,3,0
8525,13143,13144,683590,10880.77,1,10880.77,1,0,1
9217,13994,13995,683710,340146.03,7,340146.03,7,0,1
1253,2263,2264,683890,5722.36,1,5722.36,1,0,0
90,169,170,683950,70.57,4,70.57,4,3,0
101,190,191,684130,262.52,0,262.52,0,2,0
2663,18,4748,684430,3242.39,0,3242.39,0,2,0
2349,4191,4192,684550,7088.54,7,7088.54,7,2,0
429,781,782,684670,149.54,1,149.54,1,2,0
4322,7591,7592,684730,17732.99,7,17732.99,7,0,0
8754,13435,13436,684970,1370734.89,8,1370734.89,8,0,1
9222,14002,14003,685090,7983.7,5,7983.7,5,0,1
136,52,255,685390,175885.41,8,175885.41,8,2,0
1503,2703,2704,685690,4284.67,1,4284.67,1,3,0
297,541,542,685870,413.26,5,413.26,5,2,0
7654,12116,12117,685870,930030658.92,3,930030658.92,3,0,1
394,717,718,685990,246.4,6,246.4,6,2,0
9229,14016,14017,685990,29695.88,5,29695.88,5,0,1
1656,2971,2972,686410,500.83,0,500.83,0,1,0
9224,14006,14007,686410,3278.1,1,3278.1,1,0,1
4978,8723,8724,686470,156.24,5,156.24,5,3,0
1336,2411,2412,686710,43.39,0,43.39,0,3,0
1435,2585,2586,686770,36260.28,8,36260.28,8,3,0
3120,5536,5537,686770,1605.0,11,1605.0,11,3,0
9226,14010,14011,686890,693.25,1,693.25,1,0,1
3844,6778,6779,687070,1693.95,6,1693.95,6,3,0
7144,9110,9109,687130,37764.89,9,37764.89,9,0,1
9225,14008,14009,687130,480.04,1,480.04,1,0,1
3759,6637,6638,687250,1551.37,1,1551.37,1,1,0
9227,14012,14013,687370,213703.77,3,213703.77,3,0,1
9228,14014,14015,687370,2798.24,6,2798.24,6,0,1
9223,14004,14005,687430,4415.63,1,4415.63,1,0,1
3666,6474,6475,687670,219.07,1,219.07,1,1,0
5614,9579,9598,687670,12838.76,1,12838.76,1,0,1
3920,6910,6911,687790,59875.12,7,59875.12,7,2,0
1527,2744,2745,687910,220.02,1,220.02,1,2,0
9234,14025,14026,687970,197551.04,7,197551.04,7,0,1
880,1593,1594,688030,84137.25,12,84137.25,12,3,0
9231,14020,14021,688150,3216.72,1,3216.72,1,0,1
8723,11182,12068,688210,4118.69,9,4118.69,9,0,1
9232,14022,12402,688450,3174.78,1,3174.78,1,0,1
3689,6511,6512,688510,1022.5,1,1022.5,1,3,0
8674,13357,13355,688510,3583.42,1,3583.42,1,0,1
4723,8286,8287,688570,585.62,14,585.62,14,0,0
9230,14018,14019,688570,3413.97,1,3413.97,1,0,1
1436,2587,2588,688690,6267.72,12,6267.72,12,4,0
8366,12965,12969,688690,4172.21,1,4172.21,1,0,1
4092,7199,7200,688870,273027.34,8,273027.34,8,0,0
9233,14023,14024,688930,1040.73,0,1040.73,0,0,1
1452,2615,2616,688990,41352.74,12,41352.74,12,3,0
9160,13913,13914,689290,23020618.18,0,23020618.18,0,0,1
9266,9109,9110,689890,53315.63,9,53315.63,9,0,1
1684,3022,3023,689950,17.68,0,17.68,0,2,0
8119,12701,12695,689950,450.95,0,450.95,0,0,1
9236,14029,14030,690010,3163987.92,3,3163987.92,3,2,1
4527,7947,7948,690070,623.05,0,623.05,0,2,0
8852,13559,13560,690070,9936.0,0,9936.0,0,0,1
3653,6453,4271,690250,1707.23,1,1707.23,1,2,0
9235,14027,14028,690250,4596481.94,8,4596481.94,8,0,1
4238,7446,7446,690310,592.73,1,505.83,0,0,0
9238,14032,1604,690430,1182.72,5,1182.72,5,0,1
9240,14033,14034,690550,9676.17,0,9676.17,0,0,1
3654,6454,6455,690610,95794.01,1,95794.01,1,2,0
885,1603,1604,690790,3076.11,5,3076.11,5,0,0
8238,1959,12807,690790,3843.49,1,3843.49,1,0,1
1256,2268,2269,690850,874.06,13,874.06,13,1,0
8920,13636,13645,690970,6370.0,1,6370.0,1,0,1
9237,1270,14031,691030,478.48,13,478.48,13,1,1
4189,7369,7370,691090,47.33,1,47.33,1,1,0
4471,7849,7850,691150,4409.24,8,4409.24,8,2,0
621,1126,1127,691210,14209.26,1,14209.26,1,0,0
808,1463,1464,691210,64.91,1,64.91,1,3,0
3440,6086,6087,691390,31.91,0,31.91,0,3,0
648,1177,1178,691570,5.07,1,5.07,1,3,0
3577,6316,5729,691570,64.15,1,64.15,1,3,0
1050,1896,1897,691630,3103.02,7,3103.02,7,3,0
1670,2996,2997,691690,2.48,0,2.48,0,3,0
3002,5328,5329,691690,40.74,1,40.74,1,3,0
3575,6313,6314,691690,46.64,6,46.64,6,3,0
1074,1940,1941,691750,84912.59,0,84912.59,0,2,0
9270,263,9963,691750,7409.33,4,7409.33,4,0,1
4980,8727,8728,691810,1734.8,0,1734.8,0,2,0
9268,18,14048,691810,667.92,0,667.92,0,3,1
3903,5416,6880,691930,8.58,1,8.58,1,3,0
2341,4178,4179,691990,74.6,1,74.6,1,0,0
2325,4151,4152,692170,8.79,5,8.79,5,3,0
3530,6238,6239,692170,33.19,1,33.19,1,3,0
8442,228,13057,692170,365.82,5,365.82,5,0,1
732,1326,1327,692290,17879.75,0,17879.75,0,4,0
2930,5209,5210,692290,138.75,1,138.75,1,3,0
3813,6730,6731,692350,0.091253,10,0.091253,10,6,0
9269,18,14049,692350,228.57,0,228.57,0,2,1
597,1082,1083,692410,880.64,14,880.64,14,3,0
4917,8618,8619,692410,637.62,6,637.62,6,2,0
4301,7556,7557,692530,217.99,1,217.99,1,2,0
2007,70,3600,692590,122158.73,1,122158.73,1,2,0
2499,4466,4466,692590,1003.53,11,211.69,6,0,0
8458,10952,10953,692710,53292.35,9,53292.35,9,0,1
1548,2781,2782,692770,4707.87,6,4707.87,6,2,0
9271,14050,14051,692770,15362.86,1,15362.86,1,0,1
2850,5078,4745,692950,9.61,0,9.61,0,3,0
1568,2813,2814,693010,2837.41,0,2837.41,0,2,0
3950,6961,6962,693010,83.33,1,83.33,1,2,0
845,1531,1532,693070,48.04,0,48.04,0,3,0
1465,2636,2637,693250,1415981386.74,7,1415981386.74,7,0,0
2539,4533,4534,693310,2074149.03,3,2074149.03,3,0,0
3772,6659,6660,693310,158.16,1,158.16,1,3,0
3311,5862,5863,693370,1104.34,1,1104.34,1,3,0
53,98,99,693550,23.8,1,23.8,1,1,0
3771,18,6658,693550,153.3,0,153.3,0,2,0
4135,7274,7275,693610,10328.58,0,10328.58,0,3,0
9279,14058,14059,693670,2202.26,1,2202.26,1,0,1
9280,18,14060,693850,36939.47,0,36939.47,0,1,1
8222,12792,12793,694030,7225.51,1,7225.51,1,0,1
9025,13744,13742,694030,7421.67,1,7421.67,1,0,1
863,1565,1566,694150,511.68,1,511.68,1,2,0
8141,12724,5174,694150,1081714.1,8,1081714.1,8,0,1
178,328,329,694270,1843.07,0,1843.07,0,2,0
9281,14061,14062,694330,40920.86,5,40920.86,5,0,1
3739,6601,6602,694450,9145.22,1,9145.22,1,3,0
456,831,832,694570,110.18,0,110.18,0,3,0
2625,4682,4683,694630,461.62,4,461.62,4,2,0
3679,6495,6496,694810,6372914.39,3,6372914.39,3,0,0
9290,10657,10656,694870,16723.65,9,16723.65,9,0,1
98,184,185,694990,4937.06,8,4937.06,8,3,0
1690,1661,3034,694990,4516.82,12,4516.82,12,2,0
9283,70,6573,695290,3572.36,1,3572.36,1,2,1
8687,13370,13373,695410,8694.32,4,8694.32,4,0,1
4114,7240,7241,695470,2252724.53,7,2252724.53,7,0,0
8636,13308,13313,695470,13713.96,11,13713.96,11,0,1
4085,5776,5777,695650,1905.07,2,1905.07,2,3,0
2548,4551,4552,695770,8969.13,11,8969.13,11,2,0
2272,18,4059,695950,327.11,0,327.11,0,3,0
2302,4111,4112,695950,211169.09,7,211169.09,7,3,0
9284,14064,14065,695950,856.37,1,856.37,1,0,1
4632,8131,8132,696190,224.8,1,224.8,1,2,0
1187,2149,2150,696250,4711.69,2,4711.69,2,0,0
1490,2681,2682,696310,1548675.48,9,1548675.48,9,2,0
9282,70,14063,696550,660975.45,1,660975.45,1,2,1
9301,14070,14071,696730,356.81,0,356.81,0,0,1
9302,18,14072,696730,396.17,0,396.17,0,3,1
8462,13081,13080,697030,10068.92,1,10068.92,1,0,1
9303,14073,14074,697510,2873.45,9,2873.45,9,0,1
268,488,489,697570,166.8,6,166.8,6,3,0
3466,6127,6128,697570,1400.36,5,1400.36,5,2,0
4469,7845,7846,697630,9.41,1,9.41,1,4,0
513,930,931,697810,11036.09,1,11036.09,1,0,0
632,1146,1147,697810,3054.63,13,3054.63,13,3,0
964,1742,1743,697810,6449.31,5,6449.31,5,0,0
1059,1913,1914,697870,28.42,1,28.42,1,2,0
2016,161,3615,697870,102474.6,0,102474.6,0,2,0
8563,13201,13202,698050,47289.97,11,47289.97,11,0,1
425,774,775,698350,36247.37,12,36247.37,12,3,0
2779,4951,4952,698470,62255.81,2,62255.81,2,2,0
9312,9276,9277,698470,19776.22,9,19776.22,9,0,1
3617,6387,6388,698530,1968.92,1,1968.92,1,3,0
4734,8306,8307,698530,45.52,1,45.52,1,4,0
9310,14085,14086,698530,241.02,13,241.02,13,0,1
88,165,166,698650,4968.12,1,4968.12,1,2,0
3375,5977,5978,698650,420264.34,5,420264.34,5,2,0
3704,6539,6540,698650,509.25,1,509.25,1,2,0
7672,12140,12132,698650,15146.2,0,15146.2,0,0,1
9311,14087,14088,698710,5956.59,13,5956.59,13,0,1
9306,70,14078,698770,320.52,1,320.52,1,2,1
3011,5344,5345,698830,59.79,1,59.79,1,0,0
9309,14083,14084,698950,203453.51,7,203453.51,7,0,1
4462,7833,7834,699010,11845.0,7,11845.0,7,2,0
1286,2321,2322,699070,1086.19,0,1086.19,0,3,0
3817,6737,6738,699130,3356.65,1,3356.65,1,2,0
9304,70,14075,699190,35031.39,1,35031.39,1,2,1
2013,3610,3611,699250,200950.34,1,200950.34,1,1,0
9307,14079,14080,699370,955.72,0,955.72,0,0,1
5159,8741,8742,699430,9144.81,1,9144.81,1,0,0
8922,13636,13646,699430,115934.73,7,115934.73,7,0,1
1647,2954,2955,699490,387.03,1,387.03,1,2,0
168,310,311,699610,1312.06,1,1312.06,1,1,0
978,1767,1768,699910,3273.58,0,3273.58,0,2,0
9305,14076,14077,700030,3886.84,1,3886.84,1,0,1
2576,4597,4598,700090,175.66,1,175.66,1,2,0
8846,13548,1206,700090,454.99,2,454.99,2,0,1
9308,14081,14082,700150,3410.7,0,3410.7,0,0,1
9320,296,14095,700270,614.76,6,614.76,6,0,1
3508,6200,6201,700450,99.17,5,99.17,5,2,0
2137,3822,3823,700570,520.78,1,520.78,1,3,0
3113,5525,5526,700570,691.59,1,691.59,1,0,0
386,701,702,700630,81.45,4,81.45,4,2,0
3546,5698,6266,700630,442.32,0,442.32,0,2,0
9317,14091,14092,700870,2581.32,1,2581.32,1,0,1
1233,2229,2230,700990,610.56,0,610.56,0,2,0
3707,6544,6545,701050,62946.41,1,62946.41,1,2,0
8763,13449,13450,701050,1180981.55,8,1180981.55,8,0,1
9316,14089,14090,701050,2245.27,1,2245.27,1,0,1
245,447,448,701170,44223.41,11,44223.41,11,3,0
2686,4377,4788,701230,385.18,0,385.18,0,3,0
1334,2407,2408,701290,356104.33,3,356104.33,3,2,0
9318,70,14093,701350,1790434.47,1,1790434.47,1,1,1
9319,70,14094,701410,534.06,1,534.06,1,2,1
9321,1437,14096,701410,9650.85,6,9650.85,6,2,1
5002,8765,8766,701470,1016.24,1,1016.24,1,1,0
8702,13388,13385,701470,48014.36,11,48014.36,11,0,1
1782,3201,3202,701530,21813.73,3,21813.73,3,2,0
3860,6803,6804,701650,310.83,1,310.83,1,2,0
8539,13164,13165,701710,1632281.02,8,1632281.02,8,0,1
3523,6224,6225,701890,58516.49,1,58516.49,1,2,0
87,163,164,702010,79.95,0,79.95,0,3,0
716,1297,1298,702070,1629.23,1,1629.23,1,3,0
4104,7221,7222,702130,4936.74,1,4936.74,1,3,0
3424,6059,6060,702310,5515.36,1,5515.36,1,3,0
8558,13191,13192,702310,14446.43,4,14446.43,4,0,1
3322,5880,5881,702370,73289.85,8,73289.85,8,2,0
5078,8903,8904,702370,14457.98,1,14457.98,1,2,0
9322,70,14097,702430,411.5,1,411.5,1,3,1
9323,14098,14099,702550,2286.7,1,2286.7,1,0,1
9335,14109,14110,702550,158.38,0,158.38,0,0,1
9336,14111,14112,702610,18004.36,9,18004.36,9,0,1
5020,8798,8799,702670,1369.7,1,1369.7,1,3,0
2704,4817,4818,702730,1604.48,2,1604.48,2,3,0
9325,14102,3353,702790,11873.99,0,11873.99,0,0,1
9324,14100,14101,703210,5024.3,1,5024.3,1,0,1
4090,7196,7197,703270,546.3,6,546.3,6,2,0
33,18,60,703330,183.21,0,183.21,0,2,0
4177,7348,7349,703330,1878.81,1,1878.81,1,2,0
3554,6278,4696,703390,10243.61,2,10243.61,2,3,0
3372,5972,5973,703690,2324.6,1,2324.6,1,2,0
3622,6396,6397,703690,22450.35,5,22450.35,5,3,0
4056,318,7145,703810,4208.88,2,4208.88,2,1,0
3788,6688,6689,703870,22022.72,8,22022.72,8,0,0
9339,18,14116,703990,74834.01,0,74834.01,0,2,1
2772,4938,4939,704050,352.72,2,352.72,2,3,0
7699,12172,12173,704290,2531.01,0,2531.01,0,0,1
530,961,962,704350,1532456.92,11,1532456.92,11,2,0
2696,4804,4805,704590,126.69,1,126.69,1,3,0
95,179,180,704830,56574.21,3,56574.21,3,3,0
3501,6187,6188,704830,280.36,0,280.36,0,2,0
3438,353,6083,704950,87704.21,9,87704.21,9,3,0
9337,70,14113,705010,16279.09,1,16279.09,1,2,1
7595,7556,12039,705070,11558.68,0,11558.68,0,0,1
9338,14114,14115,705070,2718.04,0,2718.04,0,0,1
787,1423,1424,705130,3977.84,0,3977.84,0,2,0
160,295,296,705190,493.29,6,493.29,6,3,0
2834,5049,5050,705190,1311.78,1,1311.78,1,1,0
279,508,509,705250,6806.48,1,6806.48,1,3,0
1826,3278,3279,705250,98.85,0,98.85,0,0,0
9340,1585,14117,705250,12443.56,11,12443.56,11,1,1
9342,14120,14121,705250,19824.48,12,19824.48,12,0,1
8637,13308,13314,705430,6985.26,0,6985.26,0,0,1
9341,14118,14119,705430,6851.05,6,6851.05,6,0,1
1844,70,3309,705490,4890.97,1,4890.97,1,1,0
8631,13307,13305,705490,18355.5,2,18355.5,2,0,1
3079,5467,5468,705730,44019.29,7,44019.29,7,1,0
3394,6009,6010,705730,6.77,4,6.77,4,0,0
1890,3390,3391,705790,3343.13,0,3343.13,0,2,0
4478,7863,7864,705790,2650.7,14,2650.7,14,3,0
3211,5688,5689,705970,83.83,1,83.83,1,2,0
7234,11601,11602,706030,17232.5,1,17232.5,1,0,1
9344,14123,14124,706030,17574.99,0,17574.99,0,0,1
3725,6577,6578,706090,420.04,1,420.04,1,2,0
9343,70,14122,706090,5841.37,1,5841.37,1,2,1
2619,4671,4672,706330,1579.74,13,1579.74,13,2,0
9345,271,2323,706330,3719.99,7,3719.99,7,3,1
4081,7185,7186,706510,463452.91,2,463452.91,2,1,0
2332,1585,4164,706570,11310.16,11,11310.16,11,2,0
7803,12298,3848,706630,8076.45,0,8076.45,0,0,1
9346,14125,14126,706630,36405.61,9,36405.61,9,0,1
4849,271,8503,706750,145599.11,7,145599.11,7,3,0
6579,10754,10777,706750,8886.65,11,8886.65,11,0,1
3411,6039,6040,706930,66402.74,0,66402.74,0,1,0
3535,6248,6249,706930,1457.66,1,1457.66,1,2,0
3447,6099,6100,706990,885.58,1,885.58,1,0,0
3764,6646,6647,706990,4.05,0,4.05,0,0,0
2366,4225,4226,707050,19762.36,5,19762.36,5,2,0
2936,5220,5221,707110,149.96,1,149.96,1,3,0
2563,4579,4580,707230,497.94,1,497.94,1,2,0
2505,4476,4477,707290,2688.92,1,2688.92,1,3,0
3184,5648,5649,707290,47.95,0,47.95,0,2,0
4686,8226,8227,707290,1755.55,1,1755.55,1,2,0
1439,2591,2592,707410,84.21,1,84.21,1,0,0
9348,14128,14129,707530,1799.86,0,1799.86,0,0,1
7791,12286,12287,707590,326.59,0,326.59,0,0,1
1377,1661,2484,707650,3676.16,12,3676.16,12,2,0
2865,5103,5104,707650,8268.3,8,8268.3,8,2,0
1244,2248,2249,707710,88.57,1,88.57,1,3,0
3330,5894,5895,707710,108.92,1,108.92,1,2,0
4704,8254,8255,707710,299.26,11,299.26,11,3,0
529,959,960,707830,468.64,0,468.64,0,2,0
2382,4254,4255,707890,1765927.7,1,1765927.7,1,0,0
8924,13636,13647,707890,118138.68,3,118138.68,3,0,1
815,1477,1478,707950,150.98,1,150.98,1,3,0
2529,4517,4518,708130,3788.01,1,3788.01,1,1,0
3921,6912,6913,708130,140.16,1,140.16,1,2,0
9347,70,14127,708130,1225.19,1,1225.19,1,1,1
4748,8332,8333,708370,1407.84,0,1407.84,0,2,0
2169,3880,3881,708490,182.4,1,182.4,1,2,0
3300,5844,5845,708550,7950.14,1,7950.14,1,2,0
2195,3927,3928,708670,1853842.45,0,1853842.45,0,2,0
4755,8342,8343,708910,3529.46,2,3529.46,2,3,0
8788,9110,9108,708910,70986.04,9,70986.04,9,0,1
5615,9579,9599,709090,1793.65,9,1793.65,9,0,1
8223,12793,12794,709090,7225.51,1,7225.51,1,0,1
9351,14132,14133,709210,15310.5,12,15310.5,12,0,1
293,535,536,709270,287.72,1,287.72,1,2,0
1210,2194,2195,709390,13.79,1,13.79,1,0,0
252,459,460,709450,8116.81,0,8116.81,0,3,0
2649,4724,4724,709450,11839.93,1,10104.2,0,0,0
1596,2866,2867,709570,359934.0,3,359934.0,3,0,0
819,1485,1486,709630,10272.24,6,10272.24,6,3,0
8210,11187,11188,709690,36842.42,9,36842.42,9,0,1
802,1452,1453,709750,29574.85,1,29574.85,1,3,0
8666,13351,13352,709930,485.3,1,485.3,1,0,1
9349,70,14130,709930,688.96,1,688.96,1,2,1
670,1218,1219,709990,5987.16,1,5987.16,1,2,0
8537,13161,13162,709990,98.06,0,98.06,0,0,1
9353,11183,11188,709990,17644.15,9,17644.15,9,0,1
9352,14134,14135,710050,12138.24,2,12138.24,2,0,1
9350,70,14131,710170,21.5,1,21.5,1,3,1
1908,3422,3423,710230,24.29,1,24.29,1,2,0
7523,11971,11969,710230,19034.97,1,19034.97,1,0,1
4722,4038,4039,710290,204.26,1,204.26,1,4,0
6530,10706,10721,710290,14635.16,0,14635.16,0,0,1
8464,13082,13080,710290,16942.48,1,16942.48,1,0,1
3954,6969,6970,710350,662.36,11,662.36,11,3,0
459,837,838,710410,3458.78,1,3458.78,1,0,0
3048,5409,5410,710470,462794471.93,1,462794471.93,1,2,0
7880,12385,12386,710590,6569.66,1,6569.66,1,0,1
3684,6502,6503,710650,408.29,1,408.29,1,3,0
1291,2329,2330,710710,20982.98,9,20982.98,9,2,0
2544,4543,4544,710710,32603.36,0,32603.36,0,2,0
8447,13065,13066,710890,6117.02,0,6117.02,0,0,1
9360,14136,14137,710890,0.213082,10,0.213082,10,6,1
4113,7238,7239,710950,224817.85,1,224817.85,1,2,0
2781,4955,4956,711010,145.31,0,145.31,0,3,0
4390,70,7706,711010,8064828.88,1,8064828.88,1,2,0
1582,2840,2841,711070,132060.27,0,132060.27,0,0,0
3801,6710,6711,711070,158.62,0,158.62,0,2,0
1042,1881,1882,711250,91.84,0,91.84,0,0,0
9361,70,14138,711250,129.99,1,129.99,1,3,1
