EdgeID,SourceAccountId,TargetAccountId,Timestamp,Amount Sent,Sent Currency,Amount Received,Receiving Currency,Payment Format,Is Laundering
4547,7980,7981,648730,45.65,0,45.65,0,3,0
4641,8145,8146,648910,4520.17,1,4520.17,1,2,0
2447,4368,4369,649030,300.38,1,300.38,1,3,0
5052,8854,8855,649210,5791.79,0,5791.79,0,2,0
1791,3215,3216,649330,1795.58,0,1795.58,0,2,0
3999,7049,7050,649330,667.47,13,667.47,13,3,0
4386,7698,7699,649450,987.29,5,987.29,5,2,0
3236,5730,5731,649510,2779.42,2,2779.42,2,2,0
4542,7971,7972,649570,557.76,6,557.76,6,3,0
1792,3217,3218,649570,330.8,0,330.8,0,0,0
4468,7843,7844,649870,2444.58,1,2444.58,1,3,0
196,198,199,649930,8614.33,10,8614.33,10,0,1
1871,3355,3356,650050,86.39,1,86.39,1,1,0
4896,1437,8583,650170,4937.05,6,4937.05,6,3,0
1287,1571,2323,650350,16433.02,7,16433.02,7,3,0
3497,6180,6181,650470,371483.76,8,371483.76,8,3,0
4519,7931,7932,650590,1618.36,1,1618.36,1,2,0
4107,7227,7228,650770,4721.48,7,4721.48,7,3,0
1724,3094,3095,650770,8248.57,1,8248.57,1,1,0
218,242,241,651130,32669.58,4,32669.58,4,0,1
85,94,95,651310,13278.65,1,13278.65,1,0,1
4628,8125,8126,651550,53.67,0,53.67,0,3,0
4798,8418,8418,651790,5676.38,4,7331.93,1,0,0
2260,4038,4039,652210,178.4,1,178.4,1,2,0
1370,2471,2472,652270,0.12905,10,0.12905,10,6,0
2214,3961,2440,652330,692.19,4,692.19,4,2,0
3745,6612,6613,652330,141572.43,1,141572.43,1,2,0
4138,7280,7281,652570,48.54,1,48.54,1,2,0
1360,2453,2454,653170,535.01,0,535.01,0,0,0
2231,3988,3989,653170,484350.88,0,484350.88,0,1,0
874,1581,1582,653530,1551.34,1,1551.34,1,3,0
1883,3379,3380,653530,5996.61,8,5996.61,8,2,0
4781,8386,8387,653830,169.67,0,169.67,0,2,0
3509,70,6202,653950,894.96,1,894.96,1,2,0
4622,8115,8116,653950,70.77,1,70.77,1,2,0
163,164,157,654070,13455.79,1,13455.79,1,0,1
3615,6383,6384,654250,1942.37,1,1942.37,1,3,0
1573,2823,2824,654610,1630.84,2,1630.84,2,0,0
2521,318,4504,654670,544.93,2,544.93,2,3,0
1649,2958,2959,654730,12.67,0,12.67,0,3,0
4572,8023,8024,654790,1898.05,8,1898.05,8,2,0
4708,8262,8263,654850,0.130571,10,0.130571,10,6,0
2679,4776,4777,655090,89773.37,1,89773.37,1,2,0
1146,2071,2072,655150,80940136.33,8,80940136.33,8,2,0
200,206,207,655270,4597.16,1,4597.16,1,0,1
1482,2666,2667,655330,552.3,5,552.3,5,2,0
1365,1661,775,655390,422568.02,12,422568.02,12,3,0
923,1666,1667,655450,10944.64,11,10944.64,11,2,0
4333,7611,7612,655810,2729.15,1,2729.15,1,3,0
2845,5069,5070,656170,27132.36,11,27132.36,11,2,0
1195,2164,2165,656170,343.15,0,343.15,0,2,0
872,1578,1579,656290,5716.8,1,5716.8,1,3,0
3314,271,5868,656290,32443.45,7,32443.45,7,2,0
188,0,3,657070,51315.83,0,51315.83,0,0,1
3160,5604,5605,657430,97685.57,11,97685.57,11,2,0
1138,2056,2057,657970,24.38,4,24.38,4,1,0
2480,4428,4429,658030,2766.53,1,2766.53,1,2,0
2,3,4,658270,4845.43,1,4845.43,1,2,0
68,70,62,658270,13796.26,1,13796.26,1,0,1
3341,5915,5916,658570,5486.88,1,5486.88,1,3,0
1635,2934,2935,658570,7673.98,1,7673.98,1,3,0
4752,8337,8338,658690,22.02,12,22.02,12,0,0
962,70,1739,658750,212.18,1,212.18,1,2,0
165,165,157,658930,4911.36,1,4911.36,1,0,1
69,71,62,658930,13249.7,1,13249.7,1,0,1
520,941,942,659050,0.587363,10,0.587363,10,6,0
216,238,239,659230,5041.34,2,5041.34,2,0,1
4713,8270,8271,659410,9846.69,0,9846.69,0,0,0
4926,8634,8635,659830,33.35,4,33.35,4,0,0
1979,3548,3549,659890,411.04,11,411.04,11,1,0
4362,845,7658,660130,6145.4,5,6145.4,5,2,0
4341,7624,7625,660190,55.94,5,55.94,5,1,0
3476,6146,6147,660370,120134.27,11,120134.27,11,2,0
418,761,762,660610,122.97,1,122.97,1,3,0
1923,3450,3451,660910,80272.9,2,80272.9,2,3,0
167,166,157,660910,7592.63,1,7592.63,1,0,1
3087,5480,5481,660970,6.9,1,6.9,1,0,0
227,252,250,661090,444.61,2,444.61,2,0,1
1015,1833,1834,661150,289291.04,8,289291.04,8,2,0
472,70,860,661150,509.01,1,509.01,1,2,0
2336,4171,4172,661270,168.49,1,168.49,1,2,0
4312,7574,7575,661390,273.09,1,273.09,1,2,0
1000,1809,1810,661750,23.75,0,23.75,0,0,0
3919,6908,6909,661870,72239.22,3,72239.22,3,3,0
281,511,512,662830,404.37,2,404.37,2,3,0
692,1254,1255,662890,2032.92,1,2032.92,1,0,0
147,273,274,662950,170232.87,7,170232.87,7,1,0
882,1597,1598,663130,0.012402,10,0.012402,10,6,0
2422,4322,4323,663490,1531.08,0,1531.08,0,0,0
2009,3603,3604,663550,133.28,4,133.28,4,2,0
195,196,197,663730,7580.91,1,7580.91,1,0,1
2519,4500,4501,663970,11851023.18,11,11851023.18,11,1,0
3866,6811,6812,663970,194.77,5,194.77,5,2,0
1302,2349,2350,664030,2280.45,1,2280.45,1,2,0
1017,1836,1837,664150,368.18,1,368.18,1,3,0
4398,7719,7720,664210,1836154.63,13,1836154.63,13,2,0
228,253,250,664210,4787.29,2,4787.29,2,0,1
3050,5413,5414,664270,42.34,11,42.34,11,4,0
598,1084,1085,664630,119.21,12,119.21,12,2,0
3448,6101,6102,664690,205.24,1,205.24,1,2,0
3157,5598,5599,664750,8916.57,1,8916.57,1,2,0
3042,35,5400,664870,2403.51,0,2403.51,0,4,0
2339,4176,4177,664870,1766.34,1,1766.34,1,3,0
3333,5899,5900,665170,11748.12,1,11748.12,1,3,0
5050,8851,8852,665530,177.43,1,177.43,1,2,0
2917,5187,5188,665590,1703605.89,12,1703605.89,12,2,0
2494,4456,4457,665890,6269.16,11,6269.16,11,3,0
4453,7817,7818,666010,2893.73,12,2893.73,12,2,0
4675,8205,8206,666130,139.77,0,139.77,0,3,0
753,1362,1363,666190,50.33,0,50.33,0,0,0
1602,2876,2877,666430,14129.04,0,14129.04,0,3,0
190,2,1,666490,69596.64,0,69596.64,0,0,1
2816,5018,5019,666490,33.25,13,33.25,13,0,0
4961,8693,8694,666610,8016068.51,0,8016068.51,0,2,0
326,593,594,666670,23166.46,7,23166.46,7,3,0
941,1700,1701,666790,4221.26,1,4221.26,1,2,0
1474,2652,2653,666850,0.002017,10,0.002017,10,6,0
3485,6160,6161,666910,215.01,1,215.01,1,1,0
4647,8157,8158,667150,550.43,4,550.43,4,3,0
3251,5756,5757,667150,10791051.04,12,10791051.04,12,1,0
2082,3729,3730,667150,1426.53,0,1426.53,0,2,0
4374,3681,7677,667690,289.21,6,289.21,6,2,0
2736,4875,4876,667750,18606.84,7,18606.84,7,3,0
113,212,213,667870,1.25,1,1.25,1,2,0
2210,1585,3954,667990,11979.58,11,11979.58,11,2,0
97,108,97,668290,11229.81,1,11229.81,1,0,1
229,254,250,668410,2384.81,2,2384.81,2,0,1
1303,2351,2352,668590,111.41,1,111.41,1,1,0
2245,4012,4012,668710,130.76,11,19.52,1,0,0
1401,18,2526,668770,1064.19,0,1064.19,0,3,0
3213,5692,5693,668950,4574.73,11,4574.73,11,3,0
4804,70,8428,668950,28897.17,1,28897.17,1,1,0
788,1425,1426,669010,104891.95,1,104891.95,1,2,0
2233,3991,3992,669130,1348.93,1,1348.93,1,2,0
908,18,1642,669490,73.2,0,73.2,0,2,0
1462,2631,2632,669610,349930.98,3,349930.98,3,1,0
203,212,213,669850,1848.75,12,1848.75,12,0,1
1710,3070,3071,669850,3600.13,1,3600.13,1,3,0
2457,4386,4387,670090,128.16,4,128.16,4,4,0
4819,8451,8452,670150,150.9,1,150.9,1,0,0
397,722,723,670390,177.42,0,177.42,0,4,0
4611,8095,8096,670390,5028.42,0,5028.42,0,2,0
3299,5842,5843,670450,697.5,1,697.5,1,4,0
421,766,767,670570,168.67,1,168.67,1,2,0
4942,8660,8661,670570,9592.42,7,9592.42,7,3,0
1713,3074,3075,670810,2118.57,1,2118.57,1,2,0
1860,3336,3337,670990,33.47,1,33.47,1,3,0
2026,3633,3634,671050,2879.69,2,2879.69,2,4,0
4749,18,8334,671110,18702.19,0,18702.19,0,3,0
1870,3353,3354,671230,74.55,0,74.55,0,2,0
2702,70,4814,671350,167.1,1,167.1,1,1,0
3275,5799,5800,672070,439.63,6,439.63,6,2,0
2221,3971,3972,672190,4012.78,1,4012.78,1,0,0
3395,6011,6012,672250,1198.96,1,1198.96,1,3,0
3081,5470,5471,672310,221.0,0,221.0,0,2,0
5149,9027,9028,672370,31227.92,7,31227.92,7,3,0
3875,6828,6829,672370,7.9e-05,10,7.9e-05,10,6,0
1051,1898,1899,672550,44.4,0,44.4,0,2,0
2888,1661,5141,672550,5049243.05,12,5049243.05,12,1,0
2796,18,4981,672730,121.84,0,121.84,0,3,0
2609,70,4654,672730,194.83,1,194.83,1,3,0
1348,2432,2432,672730,262.7,1,224.19,0,0,0
3591,6342,6343,672790,748.86,1,748.86,1,3,0
219,243,241,672790,40846.31,4,40846.31,4,0,1
249,454,305,672850,5908.86,4,5908.86,4,3,0
3675,6490,6491,672910,33276.49,8,33276.49,8,2,0
233,427,428,672970,7360.25,9,7360.25,9,0,0
1178,2131,2132,673030,8657.46,3,8657.46,3,3,0
1991,3569,3570,673270,1845.65,0,1845.65,0,0,0
99,97,110,673570,9346.23,1,9346.23,1,0,1
181,183,184,673750,24661169.24,5,24661169.24,5,0,1
2033,3644,3645,674230,26.4,0,26.4,0,3,0
71,73,74,674530,14517.57,1,14517.57,1,0,1
754,1364,1365,674650,5745.65,12,5745.65,12,2,0
3880,6837,6838,674830,216.81,1,216.81,1,2,0
2060,3689,3690,674890,260.7,13,260.7,13,3,0
73,76,77,675310,14905.3,1,14905.3,1,0,1
1263,2281,2281,675550,72.34,0,84.77,1,0,0
5096,216,8933,675790,141.91,1,141.91,1,2,0
3132,5558,5559,676090,58867.19,3,58867.19,3,3,0
2915,2849,5184,676210,6.98,1,6.98,1,0,0
2035,3648,3649,676570,1411.31,0,1411.31,0,1,0
1478,2659,2660,676690,2594.34,1,2594.34,1,3,0
4761,70,8353,677050,18897.43,1,18897.43,1,3,0
460,839,840,677290,1657.89,6,1657.89,6,2,0
4541,7969,7970,677470,86.51,0,86.51,0,1,0
3268,2911,2912,677830,6830.27,11,6830.27,11,1,0
374,680,681,677950,5611.29,0,5611.29,0,3,0
100,97,111,678130,104813.46,2,104813.46,2,0,1
1971,3536,3537,678130,2198.68,4,2198.68,4,0,0
4563,8007,8008,678310,132.58,4,132.58,4,3,0
1120,2026,2027,678370,3727.47,0,3727.47,0,2,0
2299,1303,1303,678610,3687.07,1,3687.07,1,3,0
1318,70,2379,679150,1087.86,1,1087.86,1,3,0
3381,5988,5989,680410,228.04,1,228.04,1,2,0
313,570,571,680470,726.27,11,726.27,11,0,0
814,1475,1476,680470,1638.61,1,1638.61,1,0,0
1875,3363,3364,680650,226.46,9,226.46,9,0,0
1,1,2,681010,360533.61,1,360533.61,1,1,0
1257,2270,2271,681250,110363.88,3,110363.88,3,2,0
2855,18,5086,681430,4050.34,0,4050.34,0,3,0
3636,6419,6420,681550,468163.95,2,468163.95,2,0,0
5057,8864,8865,681970,55.69,4,55.69,4,2,0
2536,4531,4531,682030,0.221236,10,0.221236,10,6,0
2721,4848,4849,682150,1064.72,1,1064.72,1,3,0
1950,3500,3501,682210,98.01,1,98.01,1,2,0
1391,2508,2509,682510,6099.13,2,6099.13,2,2,0
2575,4595,4596,683050,53.4,1,53.4,1,0,0
4599,8073,8074,683590,1301.55,6,1301.55,6,3,0
1253,2263,2264,683890,5722.36,1,5722.36,1,0,0
90,169,170,683950,70.57,4,70.57,4,3,0
101,190,191,684130,262.52,0,262.52,0,2,0
2663,18,4748,684430,3242.39,0,3242.39,0,2,0
2349,4191,4192,684550,7088.54,7,7088.54,7,2,0
429,781,782,684670,149.54,1,149.54,1,2,0
4322,7591,7592,684730,17732.99,7,17732.99,7,0,0
136,52,255,685390,175885.41,8,175885.41,8,2,0
1503,2703,2704,685690,4284.67,1,4284.67,1,3,0
297,541,542,685870,413.26,5,413.26,5,2,0
394,717,718,685990,246.4,6,246.4,6,2,0
1656,2971,2972,686410,500.83,0,500.83,0,1,0
4978,8723,8724,686470,156.24,5,156.24,5,3,0
1336,2411,2412,686710,43.39,0,43.39,0,3,0
1435,2585,2586,686770,36260.28,8,36260.28,8,3,0
3120,5536,5537,686770,1605.0,11,1605.0,11,3,0
3844,6778,6779,687070,1693.95,6,1693.95,6,3,0
3759,6637,6638,687250,1551.37,1,1551.37,1,1,0
3666,6474,6475,687670,219.07,1,219.07,1,1,0
3920,6910,6911,687790,59875.12,7,59875.12,7,2,0
1527,2744,2745,687910,220.02,1,220.02,1,2,0
880,1593,1594,688030,84137.25,12,84137.25,12,3,0
3689,6511,6512,688510,1022.5,1,1022.5,1,3,0
4723,8286,8287,688570,585.62,14,585.62,14,0,0
1436,2587,2588,688690,6267.72,12,6267.72,12,4,0
4092,7199,7200,688870,273027.34,8,273027.34,8,0,0
1452,2615,2616,688990,41352.74,12,41352.74,12,3,0
1684,3022,3023,689950,17.68,0,17.68,0,2,0
4527,7947,7948,690070,623.05,0,623.05,0,2,0
3653,6453,4271,690250,1707.23,1,1707.23,1,2,0
4238,7446,7446,690310,592.73,1,505.83,0,0,0
3654,6454,6455,690610,95794.01,1,95794.01,1,2,0
885,1603,1604,690790,3076.11,5,3076.11,5,0,0
1256,2268,2269,690850,874.06,13,874.06,13,1,0
4189,7369,7370,691090,47.33,1,47.33,1,1,0
4471,7849,7850,691150,4409.24,8,4409.24,8,2,0
808,1463,1464,691210,64.91,1,64.91,1,3,0
621,1126,1127,691210,14209.26,1,14209.26,1,0,0
3440,6086,6087,691390,31.91,0,31.91,0,3,0
648,1177,1178,691570,5.07,1,5.07,1,3,0
3577,6316,5729,691570,64.15,1,64.15,1,3,0
1050,1896,1897,691630,3103.02,7,3103.02,7,3,0
1670,2996,2997,691690,2.48,0,2.48,0,3,0
3002,5328,5329,691690,40.74,1,40.74,1,3,0
3575,6313,6314,691690,46.64,6,46.64,6,3,0
1074,1940,1941,691750,84912.59,0,84912.59,0,2,0
4980,8727,8728,691810,1734.8,0,1734.8,0,2,0
3903,5416,6880,691930,8.58,1,8.58,1,3,0
2341,4178,4179,691990,74.6,1,74.6,1,0,0
2325,4151,4152,692170,8.79,5,8.79,5,3,0
3530,6238,6239,692170,33.19,1,33.19,1,3,0
2930,5209,5210,692290,138.75,1,138.75,1,3,0
732,1326,1327,692290,17879.75,0,17879.75,0,4,0
3813,6730,6731,692350,0.091253,10,0.091253,10,6,0
4917,8618,8619,692410,637.62,6,637.62,6,2,0
597,1082,1083,692410,880.64,14,880.64,14,3,0
4301,7556,7557,692530,217.99,1,217.99,1,2,0
2007,70,3600,692590,122158.73,1,122158.73,1,2,0
2499,4466,4466,692590,1003.53,11,211.69,6,0,0
1548,2781,2782,692770,4707.87,6,4707.87,6,2,0
2850,5078,4745,692950,9.61,0,9.61,0,3,0
3950,6961,6962,693010,83.33,1,83.33,1,2,0
1568,2813,2814,693010,2837.41,0,2837.41,0,2,0
845,1531,1532,693070,48.04,0,48.04,0,3,0
1465,2636,2637,693250,1415981386.74,7,1415981386.74,7,0,0
2539,4533,4534,693310,2074149.03,3,2074149.03,3,0,0
3772,6659,6660,693310,158.16,1,158.16,1,3,0
3311,5862,5863,693370,1104.34,1,1104.34,1,3,0
53,98,99,693550,23.8,1,23.8,1,1,0
3771,18,6658,693550,153.3,0,153.3,0,2,0
4135,7274,7275,693610,10328.58,0,10328.58,0,3,0
863,1565,1566,694150,511.68,1,511.68,1,2,0
178,328,329,694270,1843.07,0,1843.07,0,2,0
3739,6601,6602,694450,9145.22,1,9145.22,1,3,0
456,831,832,694570,110.18,0,110.18,0,3,0
2625,4682,4683,694630,461.62,4,461.62,4,2,0
3679,6495,6496,694810,6372914.39,3,6372914.39,3,0,0
98,184,185,694990,4937.06,8,4937.06,8,3,0
1690,1661,3034,694990,4516.82,12,4516.82,12,2,0
4114,7240,7241,695470,2252724.53,7,2252724.53,7,0,0
4085,5776,5777,695650,1905.07,2,1905.07,2,3,0
2548,4551,4552,695770,8969.13,11,8969.13,11,2,0
2272,18,4059,695950,327.11,0,327.11,0,3,0
2302,4111,4112,695950,211169.09,7,211169.09,7,3,0
4632,8131,8132,696190,224.8,1,224.8,1,2,0
1187,2149,2150,696250,4711.69,2,4711.69,2,0,0
1490,2681,2682,696310,1548675.48,9,1548675.48,9,2,0
268,488,489,697570,166.8,6,166.8,6,3,0
3466,6127,6128,697570,1400.36,5,1400.36,5,2,0
4469,7845,7846,697630,9.41,1,9.41,1,4,0
513,930,931,697810,11036.09,1,11036.09,1,0,0
632,1146,1147,697810,3054.63,13,3054.63,13,3,0
964,1742,1743,697810,6449.31,5,6449.31,5,0,0
2016,161,3615,697870,102474.6,0,102474.6,0,2,0
1059,1913,1914,697870,28.42,1,28.42,1,2,0
199,204,205,698050,47289.97,4,47289.97,4,0,1
425,774,775,698350,36247.37,12,36247.37,12,3,0
238,263,264,698470,19776.22,0,19776.22,0,0,1
2779,4951,4952,698470,62255.81,2,62255.81,2,2,0
3617,6387,6388,698530,1968.92,1,1968.92,1,3,0
4734,8306,8307,698530,45.52,1,45.52,1,4,0
3375,5977,5978,698650,420264.34,5,420264.34,5,2,0
3704,6539,6540,698650,509.25,1,509.25,1,2,0
88,165,166,698650,4968.12,1,4968.12,1,2,0
3011,5344,5345,698830,59.79,1,59.79,1,0,0
4462,7833,7834,699010,11845.0,7,11845.0,7,2,0
1286,2321,2322,699070,1086.19,0,1086.19,0,3,0
3817,6737,6738,699130,3356.65,1,3356.65,1,2,0
2013,3610,3611,699250,200950.34,1,200950.34,1,1,0
5159,8741,8742,699430,9144.81,1,9144.81,1,0,0
1647,2954,2955,699490,387.03,1,387.03,1,2,0
168,310,311,699610,1312.06,1,1312.06,1,1,0
978,1767,1768,699910,3273.58,0,3273.58,0,2,0
2576,4597,4598,700090,175.66,1,175.66,1,2,0
3508,6200,6201,700450,99.17,5,99.17,5,2,0
2137,3822,3823,700570,520.78,1,520.78,1,3,0
3113,5525,5526,700570,691.59,1,691.59,1,0,0
386,701,702,700630,81.45,4,81.45,4,2,0
3546,5698,6266,700630,442.32,0,442.32,0,2,0
1233,2229,2230,700990,610.56,0,610.56,0,2,0
3707,6544,6545,701050,62946.41,1,62946.41,1,2,0
245,447,448,701170,44223.41,11,44223.41,11,3,0
2686,4377,4788,701230,385.18,0,385.18,0,3,0
1334,2407,2408,701290,356104.33,3,356104.33,3,2,0
5002,8765,8766,701470,1016.24,1,1016.24,1,1,0
220,244,241,701470,48014.36,4,48014.36,4,0,1
1782,3201,3202,701530,21813.73,3,21813.73,3,2,0
3860,6803,6804,701650,310.83,1,310.83,1,2,0
3523,6224,6225,701890,58516.49,1,58516.49,1,2,0
87,163,164,702010,79.95,0,79.95,0,3,0
716,1297,1298,702070,1629.23,1,1629.23,1,3,0
4104,7221,7222,702130,4936.74,1,4936.74,1,3,0
194,194,195,702310,14446.43,12,14446.43,12,0,1
3424,6059,6060,702310,5515.36,1,5515.36,1,3,0
3322,5880,5881,702370,73289.85,8,73289.85,8,2,0
5078,8903,8904,702370,14457.98,1,14457.98,1,2,0
5020,8798,8799,702670,1369.7,1,1369.7,1,3,0
2704,4817,4818,702730,1604.48,2,1604.48,2,3,0
4090,7196,7197,703270,546.3,6,546.3,6,2,0
33,18,60,703330,183.21,0,183.21,0,2,0
4177,7348,7349,703330,1878.81,1,1878.81,1,2,0
3554,6278,4696,703390,10243.61,2,10243.61,2,3,0
3622,6396,6397,703690,22450.35,5,22450.35,5,3,0
3372,5972,5973,703690,2324.6,1,2324.6,1,2,0
4056,318,7145,703810,4208.88,2,4208.88,2,1,0
3788,6688,6689,703870,22022.72,8,22022.72,8,0,0
2772,4938,4939,704050,352.72,2,352.72,2,3,0
530,961,962,704350,1532456.92,11,1532456.92,11,2,0
2696,4804,4805,704590,126.69,1,126.69,1,3,0
3501,6187,6188,704830,280.36,0,280.36,0,2,0
95,179,180,704830,56574.21,3,56574.21,3,3,0
3438,353,6083,704950,87704.21,9,87704.21,9,3,0
169,167,157,705070,11558.68,1,11558.68,1,0,1
787,1423,1424,705130,3977.84,0,3977.84,0,2,0
160,295,296,705190,493.29,6,493.29,6,3,0
2834,5049,5050,705190,1311.78,1,1311.78,1,1,0
279,508,509,705250,6806.48,1,6806.48,1,3,0
1826,3278,3279,705250,98.85,0,98.85,0,0,0
1844,70,3309,705490,4890.97,1,4890.97,1,1,0
3079,5467,5468,705730,44019.29,7,44019.29,7,1,0
3394,6009,6010,705730,6.77,4,6.77,4,0,0
4478,7863,7864,705790,2650.7,14,2650.7,14,3,0
1890,3390,3391,705790,3343.13,0,3343.13,0,2,0
3211,5688,5689,705970,83.83,1,83.83,1,2,0
79,85,86,706030,17232.5,2,17232.5,2,0,1
3725,6577,6578,706090,420.04,1,420.04,1,2,0
2619,4671,4672,706330,1579.74,13,1579.74,13,2,0
4081,7185,7186,706510,463452.91,2,463452.91,2,1,0
2332,1585,4164,706570,11310.16,11,11310.16,11,2,0
4849,271,8503,706750,145599.11,7,145599.11,7,3,0
3411,6039,6040,706930,66402.74,0,66402.74,0,1,0
3535,6248,6249,706930,1457.66,1,1457.66,1,2,0
3447,6099,6100,706990,885.58,1,885.58,1,0,0
3764,6646,6647,706990,4.05,0,4.05,0,0,0
2366,4225,4226,707050,19762.36,5,19762.36,5,2,0
2936,5220,5221,707110,149.96,1,149.96,1,3,0
2563,4579,4580,707230,497.94,1,497.94,1,2,0
2505,4476,4477,707290,2688.92,1,2688.92,1,3,0
3184,5648,5649,707290,47.95,0,47.95,0,2,0
4686,8226,8227,707290,1755.55,1,1755.55,1,2,0
1439,2591,2592,707410,84.21,1,84.21,1,0,0
2865,5103,5104,707650,8268.3,8,8268.3,8,2,0
1377,1661,2484,707650,3676.16,12,3676.16,12,2,0
1244,2248,2249,707710,88.57,1,88.57,1,3,0
3330,5894,5895,707710,108.92,1,108.92,1,2,0
4704,8254,8255,707710,299.26,11,299.26,11,3,0
529,959,960,707830,468.64,0,468.64,0,2,0
2382,4254,4255,707890,1765927.7,1,1765927.7,1,0,0
815,1477,1478,707950,150.98,1,150.98,1,3,0
3921,6912,6913,708130,140.16,1,140.16,1,2,0
2529,4517,4518,708130,3788.01,1,3788.01,1,1,0
4748,8332,8333,708370,1407.84,0,1407.84,0,2,0
2169,3880,3881,708490,182.4,1,182.4,1,2,0
3300,5844,5845,708550,7950.14,1,7950.14,1,2,0
2195,3927,3928,708670,1853842.45,0,1853842.45,0,2,0
4755,8342,8343,708910,3529.46,2,3529.46,2,3,0
293,535,536,709270,287.72,1,287.72,1,2,0
1210,2194,2195,709390,13.79,1,13.79,1,0,0
2649,4724,4724,709450,11839.93,1,10104.2,0,0,0
252,459,460,709450,8116.81,0,8116.81,0,3,0
1596,2866,2867,709570,359934.0,3,359934.0,3,0,0
819,1485,1486,709630,10272.24,6,10272.24,6,3,0
802,1452,1453,709750,29574.85,1,29574.85,1,3,0
670,1218,1219,709990,5987.16,1,5987.16,1,2,0
1908,3422,3423,710230,24.29,1,24.29,1,2,0
4722,4038,4039,710290,204.26,1,204.26,1,4,0
3954,6969,6970,710350,662.36,11,662.36,11,3,0
459,837,838,710410,3458.78,1,3458.78,1,0,0
3048,5409,5410,710470,462794471.93,1,462794471.93,1,2,0
3684,6502,6503,710650,408.29,1,408.29,1,3,0
1291,2329,2330,710710,20982.98,9,20982.98,9,2,0
2544,4543,4544,710710,32603.36,0,32603.36,0,2,0
4113,7238,7239,710950,224817.85,1,224817.85,1,2,0
2781,4955,4956,711010,145.31,0,145.31,0,3,0
4390,70,7706,711010,8064828.88,1,8064828.88,1,2,0
1582,2840,2841,711070,132060.27,0,132060.27,0,0,0
3801,6710,6711,711070,158.62,0,158.62,0,2,0
1042,1881,1882,711250,91.84,0,91.84,0,0,0
3887,6850,6851,711310,7036.11,2,7036.11,2,3,0
4509,7914,7914,711370,173.86,0,203.73,1,0,0
2550,4555,4556,711430,5912.02,0,5912.02,0,3,0
2363,4219,4220,711610,10017.58,1,10017.58,1,3,0
1209,2192,2193,711730,4057.88,1,4057.88,1,2,0
2530,4519,4520,711910,7742.05,1,7742.05,1,3,0
182,184,185,711970,195643766.27,4,195643766.27,4,0,1
399,726,727,712090,111.87,0,111.87,0,2,0
484,879,880,712150,7431.71,1,7431.71,1,3,0
4405,7731,7732,712210,1393.64,1,1393.64,1,2,0
120,224,225,712270,1717368.8,7,1717368.8,7,2,0
5135,9001,9002,712390,841.52,1,841.52,1,2,0
2061,3691,3692,712510,20786.25,1,20786.25,1,2,0
5126,8985,8986,712630,294.67,4,294.67,4,2,0
3145,5579,5580,712750,2760.2,11,2760.2,11,2,0
2847,5072,5073,712870,40310.12,12,40310.12,12,3,0
2877,5123,5124,712990,3529.32,8,3529.32,8,3,0
3022,5364,5365,713290,37.22,1,37.22,1,3,0
1450,2611,2612,713350,232.2,0,232.2,0,0,0
1052,1900,1901,713410,1673.82,0,1673.82,0,2,0
2281,4074,4075,713470,224.45,1,224.45,1,3,0
3555,6279,6280,713470,101118.3,8,101118.3,8,3,0
4895,8581,8582,713530,132.12,1,132.12,1,2,0
2041,3657,3658,713590,81.04,1,81.04,1,0,0
2184,3908,3909,713710,50.18,0,50.18,0,3,0
329,598,599,713950,1663628.32,8,1663628.32,8,3,0
3511,6205,6206,713950,3554.03,1,3554.03,1,2,0
3824,18,6749,714010,323.78,0,323.78,0,3,0
5168,9057,9058,714130,141.49,1,141.49,1,2,0
2742,4885,4886,714310,60.76,0,60.76,0,3,0
1806,3242,3243,714670,336.31,2,336.31,2,0,0
2919,5191,3352,714670,19979.1,9,19979.1,9,2,0
4209,7402,7403,714670,1285.36,1,1285.36,1,2,0
2723,702,4852,714790,16840.37,4,16840.37,4,2,0
30,54,55,714910,119.02,1,119.02,1,3,0
2079,3723,3724,714970,208.47,1,208.47,1,2,0
112,210,211,715090,76775.73,8,76775.73,8,2,0
205,216,217,715090,3757.69,1,3757.69,1,0,1
797,1443,1444,715150,3380.46,2,3380.46,2,3,0
3778,6670,6670,715270,3156.83,0,3699.12,1,0,0
4890,8572,8573,715450,3933.29,11,3933.29,11,1,0
4184,7361,7362,715510,210.34,4,210.34,4,2,0
209,224,225,715630,1541.48,2,1541.48,2,0,1
2677,4773,4774,715690,480.02,0,480.02,0,3,0
1964,3523,3524,715870,59.02,1,59.02,1,3,0
2809,5004,5005,715870,433.5,4,433.5,4,1,0
3953,6967,6968,715870,445.97,0,445.97,0,2,0
3298,5840,5841,716170,525.22,0,525.22,0,0,0
4061,2030,7152,716170,849.09,1,849.09,1,4,0
1236,2234,2235,716170,7694013.88,3,7694013.88,3,2,0
2407,4297,4298,716470,3489.82,1,3489.82,1,3,0
2351,4195,4196,716830,3943.09,1,3943.09,1,2,0
3005,5333,5334,716830,1345.51,1,1345.51,1,1,0
230,255,250,716890,14246.13,2,14246.13,2,0,1
4620,8111,8112,717010,60.24,13,60.24,13,4,0
2864,5101,5102,717070,1742954.57,0,1742954.57,0,2,0
1633,2930,2931,717130,107580.28,1,107580.28,1,2,0
1574,2825,2826,717250,1205.65,1,1205.65,1,0,0
3781,6674,6675,717250,311.78,1,311.78,1,2,0
